Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/RegisterAccess,Pass
Compare,HWFE/RegisterAccess,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Interrupt,Pass
Compare,HWFE/Semaphores,Pass
Compare,HWFE/Semaphores,NotRun
Compare,HWFE/RenderCompute,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Fail
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,NotRun
Compare,HWFE/Execlist,Fail
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Fail
Compare,HWFE/Execlist,Fail
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Execlist,Pass
Compare,HWFE/Preemption,Pass
Compare,HWFE/Preemption,Pass
Compare,HWFE/Interrupt,Pass
Compare,GLOBALS/Caches,Pass
Compare,GLOBALS/PatMocs,Pass
Compare,GLOBALS/PatMocs,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,NotRun
Compare,GLOBALS/UnifiedMemory,NotRun
Compare,GLOBALS/UnifiedMemory,Fail
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,NotRun
Compare,GLOBALS/UnifiedMemory,NotRun
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Fail
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,GLOBALS/UnifiedMemory,Pass
Compare,HWFE/Interrupt,Pass
Compare,HWFE/Interrupt,Pass
Compare,HWFE/Interrupt,Fail
Compare,HWFE/Interrupt,Pass
Compare,HWFE/Interrupt,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Fail
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/MemoryInterface,Pass
Compare,HWFE/BatchBuffer,Pass
Compare,HWFE/BatchBuffer,Pass
Compare,HWFE/BatchBuffer,Pass
Compare,HWFE/BatchBuffer,Pass
Compare,HWFE/BatchBuffer,Fail
Compare,HWFE/BatchBuffer,Fail
Compare,HWFE/BatchBuffer,Fail
Compare,HWFE/BatchBuffer,Fail
Compare,HWFE/Interrupt,Pass
Compare,HWFE/MemoryInterface,NotRun
Compare,HWFE/MemoryInterface,NotRun
Compare,HWFE/MemoryInterface,NotRun
Compare,HWFE/MemoryInterface,NotRun
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Pass
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,HWFE/MicroController,Fail
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Fail
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Fail
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Fail
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,Pass
Compare,Concurrency/AllEngine,NotRun
Compare,GLOBALS/UnifiedMemory,NotRun
Compare,HWFE/MicroController,NotRun
Compare,HWFE/MicroController,NotRun
